SURVEY_TITLE,MAJOR_FUNCTION,FUNCTION,SUB_FUNCTION,CODE,CAREER_STREAM,CAREER_LEVEL_TITLE,LEVEL_CODE,MCX_POS_CODE,DUMMY_ID
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Professional,Strategist,P7,ODGP7,3081
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Professional,Advisory,P6,ODGP6,3082
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Professional,Expert,P5,ODGP5,3083
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Professional,Mastery,P4,ODGP4,3084
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Professional,Proficiency,P3,ODGP3,3085
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Professional,Developing,P2,ODGP2,3086
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Professional,Entry,P1,ODGP1,3087
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Support,Unknown,SX,ODGSX,3088
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Support,Specialist,S5,ODGS5,3089
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Support,Advanced,S4,ODGS4,3090
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Support,Skilled,S3,ODGS3,3091
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Support,Proficient,S2,ODGS2,3092
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Support,Associate,S1,ODGS1,3093
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Unknown,Unknown,XX,ODGXX,3094
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Executive,Unknown,EX,ODGEX,3095
2021 Comptryx,Operations,Distribution,Distribution - Generalist,ODG,Management,Senior Director,M6,ODGM6,3096
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Executive,Unknown,EX,ODHEX,3097
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Management,Unknown,MX,ODHMX,3098
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Management,Senior Director,M6,ODHM6,3099
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Management,Director,M5,ODHM5,3100
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Management,Senior Manager,M4,ODHM4,3101
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Management,Manager,M3,ODHM3,3102
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Management,Senior Supervisor,M2,ODHM2,3103
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Management,Supervisor,M1,ODHM1,3104
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Professional,Unknown,PX,ODHPX,3105
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Professional,Fellow,P8,ODHP8,3106
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Professional,Strategist,P7,ODHP7,3107
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Professional,Advisory,P6,ODHP6,3108
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Professional,Expert,P5,ODHP5,3109
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Professional,Mastery,P4,ODHP4,3110
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Professional,Proficiency,P3,ODHP3,3111
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Professional,Developing,P2,ODHP2,3112
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Professional,Entry,P1,ODHP1,3113
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Support,Unknown,SX,ODHSX,3114
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Support,Specialist,S5,ODHS5,3115
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Support,Advanced,S4,ODHS4,3116
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Support,Skilled,S3,ODHS3,3117
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Support,Proficient,S2,ODHS2,3118
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Support,Associate,S1,ODHS1,3119
2021 Comptryx,Operations,Distribution,Material Handling,ODH,Unknown,Unknown,XX,ODHXX,3120
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Management,Unknown,MX,ODIMX,3121
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Management,Director,M5,ODIM5,3122
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Management,Senior Manager,M4,ODIM4,3123
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Management,Manager,M3,ODIM3,3124
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Management,Senior Supervisor,M2,ODIM2,3125
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Management,Supervisor,M1,ODIM1,3126
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Professional,Unknown,PX,ODIPX,3127
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Professional,Fellow,P8,ODIP8,3128
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Professional,Strategist,P7,ODIP7,3129
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Professional,Advisory,P6,ODIP6,3130
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Professional,Expert,P5,ODIP5,3131
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Professional,Mastery,P4,ODIP4,3132
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Professional,Proficiency,P3,ODIP3,3133
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Professional,Developing,P2,ODIP2,3134
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Professional,Entry,P1,ODIP1,3135
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Support,Unknown,SX,ODISX,3136
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Support,Specialist,S5,ODIS5,3137
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Support,Advanced,S4,ODIS4,3138
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Support,Skilled,S3,ODIS3,3139
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Support,Proficient,S2,ODIS2,3140
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Support,Associate,S1,ODIS1,3141
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Unknown,Unknown,XX,ODIXX,3142
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Executive,Unknown,EX,ODIEX,3143
2021 Comptryx,Operations,Distribution,Inventory Control,ODI,Management,Senior Director,M6,ODIM6,3144
2021 Comptryx,Operations,Distribution,Logistics,ODL,Management,Unknown,MX,ODLMX,3145
2021 Comptryx,Operations,Distribution,Logistics,ODL,Management,Director,M5,ODLM5,3146
2021 Comptryx,Operations,Distribution,Logistics,ODL,Management,Senior Manager,M4,ODLM4,3147
2021 Comptryx,Operations,Distribution,Logistics,ODL,Management,Manager,M3,ODLM3,3148
2021 Comptryx,Operations,Distribution,Logistics,ODL,Management,Senior Supervisor,M2,ODLM2,3149
2021 Comptryx,Operations,Distribution,Logistics,ODL,Management,Supervisor,M1,ODLM1,3150
2021 Comptryx,Operations,Distribution,Logistics,ODL,Professional,Unknown,PX,ODLPX,3151
2021 Comptryx,Operations,Distribution,Logistics,ODL,Professional,Fellow,P8,ODLP8,3152
2021 Comptryx,Operations,Distribution,Logistics,ODL,Professional,Strategist,P7,ODLP7,3153
2021 Comptryx,Operations,Distribution,Logistics,ODL,Professional,Advisory,P6,ODLP6,3154
2021 Comptryx,Operations,Distribution,Logistics,ODL,Professional,Expert,P5,ODLP5,3155
2021 Comptryx,Operations,Distribution,Logistics,ODL,Professional,Mastery,P4,ODLP4,3156
2021 Comptryx,Operations,Distribution,Logistics,ODL,Professional,Proficiency,P3,ODLP3,3157
2021 Comptryx,Operations,Distribution,Logistics,ODL,Professional,Developing,P2,ODLP2,3158
2021 Comptryx,Operations,Distribution,Logistics,ODL,Professional,Entry,P1,ODLP1,3159
2021 Comptryx,Operations,Distribution,Logistics,ODL,Support,Unknown,SX,ODLSX,3160
2021 Comptryx,Operations,Distribution,Logistics,ODL,Support,Specialist,S5,ODLS5,3161
2021 Comptryx,Operations,Distribution,Logistics,ODL,Support,Advanced,S4,ODLS4,3162
2021 Comptryx,Operations,Distribution,Logistics,ODL,Support,Skilled,S3,ODLS3,3163
2021 Comptryx,Operations,Distribution,Logistics,ODL,Support,Proficient,S2,ODLS2,3164
2021 Comptryx,Operations,Distribution,Logistics,ODL,Support,Associate,S1,ODLS1,3165
2021 Comptryx,Operations,Distribution,Logistics,ODL,Unknown,Unknown,XX,ODLXX,3166
2021 Comptryx,Operations,Distribution,Logistics,ODL,Executive,Unknown,EX,ODLEX,3167
2021 Comptryx,Operations,Distribution,Logistics,ODL,Management,Senior Director,M6,ODLM6,3168
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Executive,Unknown,EX,ODMEX,3169
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Management,Unknown,MX,ODMMX,3170
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Management,Senior Director,M6,ODMM6,3171
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Management,Director,M5,ODMM5,3172
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Management,Senior Manager,M4,ODMM4,3173
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Management,Manager,M3,ODMM3,3174
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Management,Senior Supervisor,M2,ODMM2,3175
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Management,Supervisor,M1,ODMM1,3176
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Professional,Unknown,PX,ODMPX,3177
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Professional,Fellow,P8,ODMP8,3178
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Professional,Strategist,P7,ODMP7,3179
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Professional,Advisory,P6,ODMP6,3180
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Professional,Expert,P5,ODMP5,3181
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Professional,Mastery,P4,ODMP4,3182
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Professional,Proficiency,P3,ODMP3,3183
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Professional,Developing,P2,ODMP2,3184
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Professional,Entry,P1,ODMP1,3185
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Support,Unknown,SX,ODMSX,3186
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Support,Specialist,S5,ODMS5,3187
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Support,Advanced,S4,ODMS4,3188
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Support,Skilled,S3,ODMS3,3189
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Support,Proficient,S2,ODMS2,3190
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Support,Associate,S1,ODMS1,3191
2021 Comptryx,Operations,Distribution,Supply Chain Management,ODM,Unknown,Unknown,XX,ODMXX,3192
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Executive,Unknown,EX,ODREX,3193
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Management,Unknown,MX,ODRMX,3194
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Management,Senior Director,M6,ODRM6,3195
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Management,Director,M5,ODRM5,3196
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Management,Senior Manager,M4,ODRM4,3197
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Management,Manager,M3,ODRM3,3198
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Management,Senior Supervisor,M2,ODRM2,3199
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Management,Supervisor,M1,ODRM1,3200
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Professional,Unknown,PX,ODRPX,3201
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Professional,Fellow,P8,ODRP8,3202
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Professional,Strategist,P7,ODRP7,3203
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Professional,Advisory,P6,ODRP6,3204
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Professional,Expert,P5,ODRP5,3205
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Professional,Mastery,P4,ODRP4,3206
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Professional,Proficiency,P3,ODRP3,3207
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Professional,Developing,P2,ODRP2,3208
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Professional,Entry,P1,ODRP1,3209
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Support,Unknown,SX,ODRSX,3210
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Support,Specialist,S5,ODRS5,3211
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Support,Advanced,S4,ODRS4,3212
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Support,Skilled,S3,ODRS3,3213
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Support,Proficient,S2,ODRS2,3214
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Support,Associate,S1,ODRS1,3215
2021 Comptryx,Operations,Distribution,Shipping/ Receiving,ODR,Unknown,Unknown,XX,ODRXX,3216
2021 Comptryx,Operations,Distribution,Traffic,ODT,Executive,Unknown,EX,ODTEX,3217
2021 Comptryx,Operations,Distribution,Traffic,ODT,Management,Unknown,MX,ODTMX,3218
2021 Comptryx,Operations,Distribution,Traffic,ODT,Management,Senior Director,M6,ODTM6,3219
2021 Comptryx,Operations,Distribution,Traffic,ODT,Management,Director,M5,ODTM5,3220
2021 Comptryx,Operations,Distribution,Traffic,ODT,Management,Senior Manager,M4,ODTM4,3221
2021 Comptryx,Operations,Distribution,Traffic,ODT,Management,Manager,M3,ODTM3,3222
2021 Comptryx,Operations,Distribution,Traffic,ODT,Management,Senior Supervisor,M2,ODTM2,3223
2021 Comptryx,Operations,Distribution,Traffic,ODT,Management,Supervisor,M1,ODTM1,3224
2021 Comptryx,Operations,Distribution,Traffic,ODT,Professional,Unknown,PX,ODTPX,3225
2021 Comptryx,Operations,Distribution,Traffic,ODT,Professional,Fellow,P8,ODTP8,3226
2021 Comptryx,Operations,Distribution,Traffic,ODT,Professional,Strategist,P7,ODTP7,3227
2021 Comptryx,Operations,Distribution,Traffic,ODT,Professional,Advisory,P6,ODTP6,3228
2021 Comptryx,Operations,Distribution,Traffic,ODT,Professional,Expert,P5,ODTP5,3229
2021 Comptryx,Operations,Distribution,Traffic,ODT,Professional,Mastery,P4,ODTP4,3230
2021 Comptryx,Operations,Distribution,Traffic,ODT,Professional,Proficiency,P3,ODTP3,3231
2021 Comptryx,Operations,Distribution,Traffic,ODT,Professional,Developing,P2,ODTP2,3232
2021 Comptryx,Operations,Distribution,Traffic,ODT,Professional,Entry,P1,ODTP1,3233
2021 Comptryx,Operations,Distribution,Traffic,ODT,Support,Unknown,SX,ODTSX,3234
2021 Comptryx,Operations,Distribution,Traffic,ODT,Support,Specialist,S5,ODTS5,3235
2021 Comptryx,Operations,Distribution,Traffic,ODT,Support,Advanced,S4,ODTS4,3236
2021 Comptryx,Operations,Distribution,Traffic,ODT,Support,Skilled,S3,ODTS3,3237
2021 Comptryx,Operations,Distribution,Traffic,ODT,Support,Proficient,S2,ODTS2,3238
2021 Comptryx,Operations,Distribution,Traffic,ODT,Support,Associate,S1,ODTS1,3239
2021 Comptryx,Operations,Distribution,Traffic,ODT,Unknown,Unknown,XX,ODTXX,3240
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Executive,Unknown,EX,ODXEX,3241
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Management,Unknown,MX,ODXMX,3242
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Management,Senior Director,M6,ODXM6,3243
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Management,Director,M5,ODXM5,3244
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Management,Senior Manager,M4,ODXM4,3245
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Management,Manager,M3,ODXM3,3246
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Management,Senior Supervisor,M2,ODXM2,3247
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Management,Supervisor,M1,ODXM1,3248
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Professional,Unknown,PX,ODXPX,3249
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Professional,Fellow,P8,ODXP8,3250
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Professional,Strategist,P7,ODXP7,3251
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Professional,Advisory,P6,ODXP6,3252
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Professional,Expert,P5,ODXP5,3253
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Professional,Mastery,P4,ODXP4,3254
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Professional,Proficiency,P3,ODXP3,3255
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Professional,Developing,P2,ODXP2,3256
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Professional,Entry,P1,ODXP1,3257
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Support,Unknown,SX,ODXSX,3258
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Support,Specialist,S5,ODXS5,3259
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Support,Advanced,S4,ODXS4,3260
2021 Comptryx,Operations,Distribution,Distribution - Other,ODX,Support,Skilled,S3,ODXS3,3261
