ORG_INFO_COMPANY_CODE,YOUR_EEID,COUNTRY_NAME,IND_NAME,POS_CODE,YOUR_CODE,YOUR_TITLE,YOUR_GRADE,EMP_ROLE,SUP_ID,ORG_CODE,EMP_TYPE,EMP_CLASS,TIME_W,BASE_SALARY,CURR_CODE,NUM_MONTHS,STIELIG,BONTGT
Company A,120118375,India,Computer/Hardware Systems,AFPP3,E0F20H,Financial Analyst III b,M19,Internal,40836393,FIN,Regular,,100%,1093193.23,INR,12,Y,37504
Company A,120089935,Thailand,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M20,Internal,43414841,FIN,Regular,,100%,1091008,THB,13,Y,34912
Company A,120266691,India,Computer/Hardware Systems,AFPP3,E0F20H,Financial Analyst III b,M19,Internal,40214713,FIN,Regular,,100%,1041443.49,INR,12,Y,35729
Company A,1303255,India,Computer/Hardware Systems,AFPP3,E0F20H,Financial Analyst III b,M19,Internal,40513267,FIN,Regular,,100%,1038651.58,INR,12,Y,35633
Company A,120132873,India,Computer/Hardware Systems,AFPP3,E0F20H,Financial Analyst III b,M19,Internal,1174219,FIN,Regular,,100%,1033056.19,INR,12,Y,35441
Company A,42946097,India,Professional Services/Outsourcing Solutions,AFPP3,E0F20H,Financial Analyst III b,M19,Internal,1297137,PNT,Regular,,100%,959814,INR,12,Y,32928
Company A,40513061,India,Computer/Hardware Systems,AFPP3,E0F20H,Financial Analyst III b,M19,Internal,43146267,FIN,Regular,,100%,950784.87,INR,12,Y,32618
Company A,42949013,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,373859,FIN,Regular,,100%,624477,MXN,13,Y,19983
Company A,43713309,Hong Kong,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M13,Internal,120264669,FIN,Regular,,100%,616192,HKD,13,Y,19718
Company A,897613,Denmark,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M08,Internal,120268541,FIN,Regular,,100%,572998,DKK,12,Y,18336
Company A,120300213,Sweden,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M07,Internal,120268541,FIN,Regular,,100%,569768,SEK,12,Y,18233
Company A,120297661,Hong Kong,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M13,Internal,40228101,GOM,Regular,,100%,524085,HKD,13,Y,16771
Company A,43845167,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,925799,FIN,Regular,,100%,495471,MXN,13,Y,15855
Company A,120219869,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1302497,FIN,Regular,,100%,481294,MXN,13,Y,15401
Company A,43949787,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43974083,FIN,Regular,,100%,469709,MXN,13,Y,15031
Company A,120195515,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40106449,FSGL,Regular,,100%,451051,MXN,13,Y,14434
Company A,43969125,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43490777,FIN,Regular,,100%,443433,MXN,13,Y,14190
Company A,120006017,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40706841,FIN,Regular,,100%,440221,MXN,13,Y,14087
Company A,42778359,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40511523,FIN,Regular,,100%,439442,MXN,13,Y,14062
Company A,40234961,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,42778679,FIN,Regular,,100%,438003,MXN,13,Y,14016
Company A,120016045,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43456619,FIN,Regular,,100%,431493,MXN,13,Y,13808
Company A,40649011,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40862073,FIN,Regular,,100%,430721,MXN,13,Y,13783
Company A,120280181,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1305569,FIN,Regular,,100%,422827,MXN,13,Y,13530
Company A,43483999,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40245975,FIN,Regular,,100%,416000,MXN,13,Y,13312
Company A,43769219,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43353287,FIN,Regular,,100%,407302,MXN,13,Y,13034
Company A,120251021,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,120178665,FIN,Regular,,100%,406635,MXN,13,Y,13012
Company A,40270563,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,42719849,FIN,Regular,,100%,404238,MXN,13,Y,12936
Company A,43008683,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,120272957,FIN,Regular,,100%,403844,MXN,13,Y,12923
Company A,40592047,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43886507,FIN,Regular,,100%,397222,MXN,13,Y,12711
Company A,120248479,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40223479,FIN,Regular,,100%,395494,MXN,13,Y,12656
Company A,120053253,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,42703015,FIN,Regular,,100%,393588,MXN,13,Y,12595
Company A,120238693,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1296805,FIN,Regular,,100%,393247,MXN,13,Y,12584
Company A,120105415,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1296135,FIN,Regular,,100%,391208,MXN,13,Y,12519
Company A,120040785,Mexico,Professional Services/Outsourcing Solutions,AFPP3,00F20H,Financial Analyst III,M11,Internal,1088833,PNT,Regular,,100%,390579,MXN,13,Y,12499
Company A,120267211,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40553903,FIN,Regular,,100%,389823,MXN,13,Y,12474
Company A,43078261,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,120163531,FIN,Regular,,100%,389250,MXN,13,Y,12456
Company A,44014499,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1048329,FIN,Regular,,100%,388768,MXN,13,Y,12441
Company A,43892155,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,42105627,FIN,Regular,,100%,386343,MXN,13,Y,12363
Company A,43952355,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40223479,FIN,Regular,,100%,384181,MXN,13,Y,12294
Company A,43846435,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,697623,FIN,Regular,,100%,384155,MXN,13,Y,12293
Company A,43882145,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1296805,FIN,Regular,,100%,382200,MXN,13,Y,12230
Company A,43352117,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43886507,FIN,Regular,,100%,381095,MXN,13,Y,12195
Company A,120212939,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1180501,FIN,Regular,,100%,381080,MXN,13,Y,12195
Company A,120295119,Mexico,Professional Services/Outsourcing Solutions,AFPP3,00F20H,Financial Analyst III,M11,Internal,1088833,PNT,Regular,,100%,379420,MXN,13,Y,12141
Company A,120040199,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,120178665,FIN,Regular,,100%,378716,MXN,13,Y,12119
Company A,40741835,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,42719849,FIN,Regular,,100%,376872,MXN,13,Y,12060
Company A,40733985,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40553903,FIN,Regular,,100%,373488,MXN,13,Y,11952
Company A,120002959,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1305569,FIN,Regular,,100%,370500,MXN,13,Y,11856
Company A,44029679,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,373859,GBO,Regular,,100%,366654,MXN,13,Y,11733
Company A,40677997,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,20051401,FIN,Regular,,100%,363553,MXN,13,Y,11634
Company A,120010047,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1180501,FIN,Regular,,100%,362791,MXN,13,Y,11609
Company A,120291681,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43974083,FIN,Regular,,100%,360566,MXN,13,Y,11538
Company A,43162793,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43864467,FIN,Regular,,100%,359525,MXN,13,Y,11505
Company A,43434623,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43986919,FIN,Regular,,100%,358643,MXN,13,Y,11477
Company A,120062397,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,162353289,FIN,Regular,,100%,357419,MXN,13,Y,11437
Company A,120210459,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43077879,FIN,Regular,,100%,355789,MXN,13,Y,11385
Company A,120102033,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40511523,FIN,Regular,,100%,354900,MXN,13,Y,11357
Company A,120265583,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,120178665,FIN,Regular,,100%,354048,MXN,13,Y,11330
Company A,120153709,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,697623,FIN,Regular,,100%,348475,MXN,13,Y,11151
Company A,120103757,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43864467,FIN,Regular,,100%,346900,MXN,13,Y,11101
Company A,120172843,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40245975,FIN,Regular,,100%,345845,MXN,13,Y,11067
Company A,120233475,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40245975,FIN,Regular,,100%,344928,MXN,13,Y,11038
Company A,120258885,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40229457,FIN,Regular,,100%,344011,MXN,13,Y,11008
Company A,120231355,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40150609,FIN,Regular,,100%,343945,MXN,13,Y,11006
Company A,43847197,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1305569,FIN,Regular,,100%,343650,MXN,13,Y,10997
Company A,43458663,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,373859,GBO,Regular,,100%,339159,MXN,13,Y,10853
Company A,70023175,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,42956835,FIN,Regular,,100%,338395,CNY,14,Y,10829
Company A,120238709,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,120178665,FIN,Regular,,100%,338000,MXN,13,Y,10816
Company A,43921517,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,20051401,FIN,Regular,,100%,336847,MXN,13,Y,10779
Company A,43892121,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1180501,FIN,Regular,,100%,333794,MXN,13,Y,10681
Company A,43869167,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40553903,FIN,Regular,,100%,333216,MXN,13,Y,10663
Company A,120101613,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40553903,FIN,Regular,,100%,329792,MXN,13,Y,10553
Company A,120266571,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,42719849,FIN,Regular,,100%,328871,MXN,13,Y,10524
Company A,120091295,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,120005493,FIN,Regular,,100%,327828,MXN,13,Y,10490
Company A,44032865,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,42759721,FIN,Regular,,100%,325897,MXN,13,Y,10429
Company A,120220053,Mexico,Professional Services/Outsourcing Solutions,AFPP3,00F20H,Financial Analyst III,M11,Internal,43623457,PNT,Regular,,100%,324592,MXN,13,Y,10387
Company A,120270297,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,70030701,FIN,Regular,,100%,324565,MXN,13,Y,10386
Company A,120063077,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40165269,FIN,Regular,,100%,324348,MXN,13,Y,10379
Company A,120261489,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40450289,FIN,Regular,,100%,323700,MXN,13,Y,10358
Company A,120235233,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,120178665,FIN,Regular,,100%,319820,MXN,13,Y,10234
Company A,120221749,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40586207,FIN,Regular,,100%,319155,MXN,13,Y,10213
Company A,120219631,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1301981,FIN,Regular,,100%,316667,MXN,13,Y,10133
Company A,120217249,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40223479,FIN,Regular,,100%,316410,MXN,13,Y,10125
Company A,120252181,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40511523,FIN,Regular,,100%,315445,MXN,13,Y,10094
Company A,120036833,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,42703015,FIN,Regular,,100%,311696,MXN,13,Y,9974
Company A,120109445,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40553903,FIN,Regular,,100%,311637,MXN,13,Y,9972
Company A,120217225,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40223479,FIN,Regular,,100%,311634,MXN,13,Y,9972
Company A,120243759,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40223479,FIN,Regular,,100%,311634,MXN,13,Y,9972
Company A,120170287,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40586207,FIN,Regular,,100%,310609,MXN,13,Y,9939
Company A,120267653,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1048329,FIN,Regular,,100%,307455,MXN,13,Y,9839
Company A,40687123,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,1094365,FIN,Regular,,100%,300731,CNY,14,Y,9623
Company A,120293937,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1305569,FIN,Regular,,100%,299650,MXN,13,Y,9589
Company A,43530157,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,1301981,FIN,Regular,,100%,299000,MXN,13,Y,9568
Company A,43507225,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,120178665,FIN,Regular,,100%,298563,MXN,13,Y,9554
Company A,120092935,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,43886545,FIN,Regular,,100%,298526,MXN,13,Y,9553
Company A,120071113,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40511523,FIN,Regular,,100%,298500,MXN,13,Y,9552
Company A,40496957,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,40255359,FIN,Regular,,100%,297482,CNY,14,Y,9519
Company A,43015199,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,40465493,FIN,Regular,,100%,296800,CNY,14,Y,9498
Company A,43857113,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,40255359,FIN,Regular,,100%,278506,CNY,14,Y,8912
Company A,120037149,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,42793347,FIN,Regular,,100%,260913,CNY,14,Y,8349
Company A,42749507,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,40255359,FIN,Regular,,100%,252731,CNY,14,Y,8087
Company A,40273861,United Arab Emirates,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M10,Internal,552983,FIN,Regular,,100%,245963,AED,12,Y,7871
Company A,43089613,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,40465493,FIN,Regular,,100%,236120,CNY,14,Y,7556
Company A,120134053,Mexico,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,40553903,FIN,Regular,,100%,227522,MXN,13,Y,7281
Company A,43597313,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,40465493,FIN,Regular,,100%,226800,CNY,14,Y,7258
Company A,120183833,United Arab Emirates,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M10,Internal,552983,FIN,Regular,,100%,223931,AED,12,Y,7166
Company A,40551607,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,40465493,FIN,Regular,,100%,221795,CNY,14,Y,7097
Company A,120263373,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,40255359,FIN,Regular,,100%,221774,CNY,14,Y,7097
Company A,496237,Israel,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M08,Internal,43293403,FIN,Regular,,100%,221197,ILS,12,Y,7078
Company A,43649771,China,Computer/Hardware Systems,AFPP3,E0F20H,Financial Analyst III b,M11,Internal,1107815,FIN,Regular,,100%,215112,CNY,14,Y,6884
Company A,43779937,United Arab Emirates,Professional Services/Outsourcing Solutions,AFPP3,00F20H,Financial Analyst III,M10,Internal,1122607,PNT,Regular,,100%,212953,AED,12,Y,6814
Company A,120288893,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,42956835,FIN,Regular,,100%,207600,CNY,14,Y,6643
Company A,120297889,Israel,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M08,Internal,1046867,FIN,Regular,,100%,204000,ILS,12,Y,6528
Company A,40807285,Israel,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M08,Internal,40853791,FIN,Regular,,100%,202283,ILS,12,Y,6473
Company A,16273563,Turkey,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,829359,FIN,Regular,,100%,198753,TRY,12,Y,6360
Company A,829199,Turkey,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,829359,FIN,Regular,,100%,196816,TRY,12,Y,6298
Company A,120038677,China,Computer/Hardware Systems,AFPP3,E0F20H,Financial Analyst III b,M11,Internal,42897377,FIN,Regular,,100%,190579,CNY,14,Y,6099
Company A,120201067,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,42956835,FIN,Regular,,100%,187628,CNY,14,Y,6004
Company A,40310045,China,Computer/Hardware Systems,AFPP3,E0F20H,Financial Analyst III b,M11,Internal,40465493,FIN,Regular,,100%,166257,CNY,14,Y,5320
Company A,43832659,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,42956835,FIN,Regular,,100%,149327,CNY,14,Y,4778
Company A,40111577,Brazil,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M24,Internal,925799,FIN,Regular,,100%,145750,BRL,13,Y,4664
Company A,120170505,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,15611623,GOM,Regular,,100%,145748,CNY,14,Y,4664
Company A,120268593,Peru,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M24,Internal,1046067,FIN,Regular,,100%,143587,PEN,15.34,Y,4595
Company A,120116235,Poland,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M20,Internal,40046659,FIN,Regular,,100%,138679,PLN,12,Y,4438
Company A,43201501,Poland,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M20,Internal,1100795,FIN,Regular,,100%,136737,PLN,12,Y,4376
Company A,120262019,Romania,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,552983,FIN,Regular,,100%,136441,RON,12,Y,4366
Company A,43322365,Romania,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M11,Internal,552983,FIN,Regular,,100%,136381,RON,12,Y,4364
Company A,120059415,China,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M12,Internal,42956835,FIN,Regular,,100%,135071,CNY,14,Y,4322
Company A,43701969,Peru,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M24,Internal,925799,FIN,Regular,,100%,134749,PEN,15.34,Y,4312
Company A,120281633,Poland,Computer/Hardware Systems,AFPP3,00F20H,Financial Analyst III,M20,Internal,1322979,FIN,Regular,,100%,133379,PLN,12,Y,4268
Company A,43816377,China,Professional Services/Outsourcing Solutions,AFPP3,E0F20H,Financial Analyst III b,M11,Internal,1297137,PNT,Regular,,100%,132688,CNY,14,Y,4246
